Associated Gene Name	Ensembl Gene ID
Mettl15	ENSMUSG00000057234
Olfr1233	ENSMUSG00000075091
Sytl2	ENSMUSG00000030616
Cd200	ENSMUSG00000022661
Gm14266	ENSMUSG00000084829
Unc5cl	ENSMUSG00000043592
1700007M16Rik	ENSMUSG00000086613
Olfr715	ENSMUSG00000060503
Gm14640	ENSMUSG00000084818
Ppm1n	ENSMUSG00000030402
Ppp2r1b	ENSMUSG00000032058
Zfp579	ENSMUSG00000051550
Ndrg1	ENSMUSG00000005125
Gm14369	ENSMUSG00000081626
Slc30a3	ENSMUSG00000029151
Ptafr	ENSMUSG00000056529
Tmem199	ENSMUSG00000051232
Gm14263	ENSMUSG00000080955
Dck	ENSMUSG00000029366
Tmem229a	ENSMUSG00000048022
Trem1	ENSMUSG00000042265
Gm37918	ENSMUSG00000103274
Wdr41	ENSMUSG00000042015
Olfr405-ps1	ENSMUSG00000081864
Pkia	ENSMUSG00000027499
Fam50a	ENSMUSG00000001962
Gm17887	ENSMUSG00000105792
Gm28098	ENSMUSG00000099929
Khdc1b	ENSMUSG00000085079
Cdk19os	ENSMUSG00000038491
2310061I04Rik	ENSMUSG00000050705
9130409J20Rik	ENSMUSG00000085683
Gm8706	ENSMUSG00000106520
Gm28330	ENSMUSG00000099939
Gm12655	ENSMUSG00000087128
Ms4a15	ENSMUSG00000067571
Polr3g	ENSMUSG00000035834
Gm12499	ENSMUSG00000081688
Mfap3l	ENSMUSG00000031647
Dexi	ENSMUSG00000038055
Acbd7	ENSMUSG00000026644
Olfr406	ENSMUSG00000070375
Drd5	ENSMUSG00000039358
Gm15258	ENSMUSG00000085978
Gm26560	ENSMUSG00000097029
Gm43529	ENSMUSG00000106504
Rab11fip2	ENSMUSG00000040022
Olfr407-ps1	ENSMUSG00000081498
Gm7091	ENSMUSG00000082165
Gm14350	ENSMUSG00000080299
Gm16328	ENSMUSG00000085679
Akt1s1	ENSMUSG00000011096
Aqp3	ENSMUSG00000028435
Gm2673	ENSMUSG00000082068
Npr2	ENSMUSG00000028469
Trav6n-6	ENSMUSG00000076802
Cxcl11	ENSMUSG00000060183
Cxcl10	ENSMUSG00000034855
Zfp879	ENSMUSG00000044296
Atat1	ENSMUSG00000024426
Gpx5	ENSMUSG00000004344
Katna1	ENSMUSG00000019794
Pold1	ENSMUSG00000038644
Ms4a18	ENSMUSG00000094584
Cacna2d3	ENSMUSG00000021991
Magea9-ps	ENSMUSG00000090089
Csf2	ENSMUSG00000018916
Ampd1	ENSMUSG00000070385
Wdr86	ENSMUSG00000055235
Gm12223	ENSMUSG00000085585
Gm21763	ENSMUSG00000102552
Gm20470	ENSMUSG00000092190
Scd4	ENSMUSG00000050195
Grm6	ENSMUSG00000000617
Gm2003	ENSMUSG00000080959
Gm43063	ENSMUSG00000105731
Slc22a16	ENSMUSG00000019834
Gm28347	ENSMUSG00000101264
Gm37620	ENSMUSG00000103673
Isoc2b	ENSMUSG00000052605
Trav11n	ENSMUSG00000106259
Gm12660	ENSMUSG00000086226
Gm28745	ENSMUSG00000100138
Rpl17-ps10	ENSMUSG00000081895
Ttc38	ENSMUSG00000035944
Zfp41	ENSMUSG00000047003
Gm37245	ENSMUSG00000102476
Gm18296	ENSMUSG00000104171
Gm28331	ENSMUSG00000100491
Gm12656	ENSMUSG00000083359
Gm5278	ENSMUSG00000057829
Gm12299	ENSMUSG00000085926
Gm5846	ENSMUSG00000104309
Gm28099	ENSMUSG00000099566
Gm7221	ENSMUSG00000092335
Hrnr	ENSMUSG00000041991
Gm37424	ENSMUSG00000104437
Gm38261	ENSMUSG00000102731
Gm11270	ENSMUSG00000084414
Gm20815	ENSMUSG00000101053
Gm37913	ENSMUSG00000103273
Camsap1	ENSMUSG00000026933
Gm37857	ENSMUSG00000103765
9830147E19Rik	ENSMUSG00000074158
Gm28328	ENSMUSG00000101732
Tchh	ENSMUSG00000052415
Gm28329	ENSMUSG00000101056
Rptn	ENSMUSG00000041984
Gm28641	ENSMUSG00000099424
Gm28270	ENSMUSG00000099904
Susd3	ENSMUSG00000021384
Gm38369	ENSMUSG00000104426
Lypd3	ENSMUSG00000057454
Gm35843	ENSMUSG00000102304
Gm26550	ENSMUSG00000097215
Caap1	ENSMUSG00000028578
Gm38088	ENSMUSG00000103249
Paip1	ENSMUSG00000025451
Tmem220	ENSMUSG00000050270
Gm9115	ENSMUSG00000080845
Gm37776	ENSMUSG00000104037
Msh5	ENSMUSG00000007035
Gm12473	ENSMUSG00000086043
Gm38168	ENSMUSG00000102195
Lekr1	ENSMUSG00000074579
AW112010	ENSMUSG00000075010
Gm43565	ENSMUSG00000105168
Gm12702	ENSMUSG00000085142
Gm38061	ENSMUSG00000103635
Ank	ENSMUSG00000022265
Gm28327	ENSMUSG00000099523
Rab26os	ENSMUSG00000093565
Gm10727	ENSMUSG00000105444
D830044D21Rik	ENSMUSG00000046005
Gm28097	ENSMUSG00000100542
C820005J03Rik	ENSMUSG00000106270
Phf8	ENSMUSG00000041229
Gm14839	ENSMUSG00000081716
Gm29365	ENSMUSG00000099956
Foxp2	ENSMUSG00000029563
D630024D03Rik	ENSMUSG00000085772
Gm11397	ENSMUSG00000071452
Gm37359	ENSMUSG00000103620
Pbxip1	ENSMUSG00000042613
Gm37131	ENSMUSG00000103440
Fkbp5	ENSMUSG00000024222
5730405O15Rik	ENSMUSG00000087424
Anxa5	ENSMUSG00000027712
Gm16279	ENSMUSG00000084998
Gm13366	ENSMUSG00000083631
Gm29254	ENSMUSG00000073174
Gpx6	ENSMUSG00000004341
Gm16311	ENSMUSG00000089771
Gm3544	ENSMUSG00000106240
Mrps18b	ENSMUSG00000024436
Gm43680	ENSMUSG00000106559
Camta2	ENSMUSG00000040712
4930565N06Rik	ENSMUSG00000084834
Treml4	ENSMUSG00000051682
Casp8ap2	ENSMUSG00000028282
Golgb1	ENSMUSG00000034243
Magi2	ENSMUSG00000040003
Lif	ENSMUSG00000034394
Dab2	ENSMUSG00000022150
Cfap52	ENSMUSG00000020904
Gm12159	ENSMUSG00000084773
Slc34a3	ENSMUSG00000006469
Gm13210	ENSMUSG00000083252
Gm13211	ENSMUSG00000085070
Ccdc69	ENSMUSG00000049588
Gm11239	ENSMUSG00000095048
Elavl1	ENSMUSG00000040028
Obox4-ps32	ENSMUSG00000105898
Gm13254	ENSMUSG00000083269
Gm13365	ENSMUSG00000082632
9130017K11Rik	ENSMUSG00000055134
Npdc1	ENSMUSG00000015094
Olfr328	ENSMUSG00000057654
Olfr1367	ENSMUSG00000045508
Gtpbp4-ps6	ENSMUSG00000106346
Usp43	ENSMUSG00000020905
Obox4-ps33	ENSMUSG00000093420
Gm13255	ENSMUSG00000084374
Obox4-ps34	ENSMUSG00000093683
Gm12909	ENSMUSG00000085404
Gm13368	ENSMUSG00000081389
Gm12910	ENSMUSG00000086530
Ranbp2-ps11	ENSMUSG00000105314
Ccl25	ENSMUSG00000023235
Gm13217	ENSMUSG00000082953
Atp6v1g1	ENSMUSG00000039105
Gm29364	ENSMUSG00000100080
Bglap3	ENSMUSG00000074489
2210406O10Rik	ENSMUSG00000039563
Gm29363	ENSMUSG00000101441
Gm2328	ENSMUSG00000104134
Gm29741	ENSMUSG00000103568
Psors1c2	ENSMUSG00000024409
Gm21292	ENSMUSG00000091077
Gm37416	ENSMUSG00000103865
Gm4219	ENSMUSG00000091378
Gm37595	ENSMUSG00000103356
Zscan12	ENSMUSG00000036721
Malrd1	ENSMUSG00000075520
Gm14615	ENSMUSG00000082324
Abcc5	ENSMUSG00000022822
Gm6587	ENSMUSG00000081245
Gm2a	ENSMUSG00000000594
Mup21	ENSMUSG00000066153
Adprm	ENSMUSG00000020910
Gm26604	ENSMUSG00000097079
Gm428	ENSMUSG00000095341
Cln8	ENSMUSG00000026317
Serpinb9g	ENSMUSG00000057726
Cdsn	ENSMUSG00000039518
Sec31b	ENSMUSG00000051984
Isoc2a	ENSMUSG00000086784
Gm9613	ENSMUSG00000092409
Il3	ENSMUSG00000018914
Ryr1	ENSMUSG00000030592
Gm21721	ENSMUSG00000094679
Gm5595	ENSMUSG00000069727
Rrp7a	ENSMUSG00000018040
2300002M23Rik	ENSMUSG00000039269
Gm29366	ENSMUSG00000100109
Gm11959	ENSMUSG00000085559
Gm29281	ENSMUSG00000100848
Vbp1	ENSMUSG00000031197
Gm29330	ENSMUSG00000100105
E330013P04Rik	ENSMUSG00000053117
Gm11271	ENSMUSG00000081191
Gm12231	ENSMUSG00000044751
Mettl24	ENSMUSG00000045555
Obox5	ENSMUSG00000074366
Gm29329	ENSMUSG00000101095
Gm12706	ENSMUSG00000080967
Gm12701	ENSMUSG00000086385
1700061F12Rik	ENSMUSG00000085580
Ror1	ENSMUSG00000035305
Gm21812	ENSMUSG00000094773
Gm29535	ENSMUSG00000099688
Gm29533	ENSMUSG00000101094
Selk	ENSMUSG00000042682
Gm14845	ENSMUSG00000082729
Gm37740	ENSMUSG00000104506
Gm11958	ENSMUSG00000085512
Tada2b	ENSMUSG00000029196
Serhl	ENSMUSG00000058586
Gm13221	ENSMUSG00000083423
Gm11483	ENSMUSG00000083943
Gm15719	ENSMUSG00000081242
Gm4234	ENSMUSG00000081108
Olfr224	ENSMUSG00000059279
Napepld	ENSMUSG00000044968
Gm17067	ENSMUSG00000091594
Grpel1	ENSMUSG00000029198
Entpd2	ENSMUSG00000015085
6330416G13Rik	ENSMUSG00000045917
Gm9119	ENSMUSG00000083680
Gm18128	ENSMUSG00000092554
Ndufb8	ENSMUSG00000025204
Gm37723	ENSMUSG00000102913
Lims1	ENSMUSG00000019920
Zfp628	ENSMUSG00000074406
Gm28351	ENSMUSG00000099678
Gm11936	ENSMUSG00000081592
Fuca2	ENSMUSG00000019810
Gm11387	ENSMUSG00000081903
Ranbp2-ps12	ENSMUSG00000104759
Gm11386	ENSMUSG00000081288
Zfp37	ENSMUSG00000028389
Galnt15	ENSMUSG00000021903
Gtpbp4-ps7	ENSMUSG00000105410
Ms4a8a	ENSMUSG00000024730
Gm13219	ENSMUSG00000079604
Mup-ps22	ENSMUSG00000080738
Prpsap2	ENSMUSG00000020528
Gm4525	ENSMUSG00000106105
Gm12107	ENSMUSG00000086335
Capza1	ENSMUSG00000070372
Gm20538	ENSMUSG00000091471
Gpr37	ENSMUSG00000039904
Gm29534	ENSMUSG00000101647
Gm9089	ENSMUSG00000084197
Olfr325	ENSMUSG00000060765
Trmt10c	ENSMUSG00000044763
Crygn	ENSMUSG00000038135
Gm9022	ENSMUSG00000098157
Ccdc96	ENSMUSG00000050677
Gm336	ENSMUSG00000101439
Sco1	ENSMUSG00000069844
Ufm1	ENSMUSG00000027746
Sfta2	ENSMUSG00000090509
Gm7350	ENSMUSG00000095392
Gm42659	ENSMUSG00000105655
Olfr59	ENSMUSG00000070374
Trmu	ENSMUSG00000022386
Dpcr1	ENSMUSG00000073408
St7l	ENSMUSG00000045576
Stag2	ENSMUSG00000025862
Gm9573	ENSMUSG00000090588
Gm17206	ENSMUSG00000090964
Rasef	ENSMUSG00000043003
Hormad2	ENSMUSG00000020419
1700017D01Rik	ENSMUSG00000024729
Cxcr3	ENSMUSG00000050232
Gm6919	ENSMUSG00000096517
Gm6004	ENSMUSG00000092238
Gm38087	ENSMUSG00000103248
Gm12160	ENSMUSG00000087089
Gm6501	ENSMUSG00000099998
Kat2b	ENSMUSG00000000708
Gm12161	ENSMUSG00000080981
Vmn2r62	ENSMUSG00000091926
Gm37312	ENSMUSG00000104099
2810039B14Rik	ENSMUSG00000099034
Trav7n-5	ENSMUSG00000105629
Gm28744	ENSMUSG00000100670
Gstm4	ENSMUSG00000027890
B430306N03Rik	ENSMUSG00000043740
Cpeb4	ENSMUSG00000020300
Wasf1	ENSMUSG00000019831
Pon1	ENSMUSG00000002588
Olfr324	ENSMUSG00000056564
Gm21009	ENSMUSG00000106204
Eldr	ENSMUSG00000087060
Plxna3	ENSMUSG00000031398
Ndufaf4	ENSMUSG00000028261
Gm2381	ENSMUSG00000092225
Gm5166	ENSMUSG00000082191
Gm21874	ENSMUSG00000096223
Gm7211	ENSMUSG00000092191
Rab33a	ENSMUSG00000031104
Olfr408-ps1	ENSMUSG00000082378
Gm36261	ENSMUSG00000103664
Olfr409-ps1	ENSMUSG00000083886
Gm37898	ENSMUSG00000103005
Arhgef6	ENSMUSG00000031133
4930524B15Rik	ENSMUSG00000020299
E330010L02Rik	ENSMUSG00000086959
Vsig1	ENSMUSG00000031430
Gm8356	ENSMUSG00000090627
Fam83a	ENSMUSG00000051225
Zkscan3	ENSMUSG00000021327
1700129C05Rik	ENSMUSG00000021977
Gm21956	ENSMUSG00000096792
Nsg2	ENSMUSG00000020297
Ptrh1	ENSMUSG00000053746
Il17rb	ENSMUSG00000015966
Gm42658	ENSMUSG00000106251
Gm15384	ENSMUSG00000086573
4930401O10Rik	ENSMUSG00000085528
Rnf20	ENSMUSG00000028309
Cfap157	ENSMUSG00000038987
2210407C18Rik	ENSMUSG00000037145
Kansl2-ps	ENSMUSG00000097530
Nmd3	ENSMUSG00000027787
Cilp2	ENSMUSG00000044006
Gm7693	ENSMUSG00000098195
Gm12332	ENSMUSG00000083299
Kif2a	ENSMUSG00000021693
Gm28849	ENSMUSG00000101737
Trav12n-1	ENSMUSG00000096055
Pten	ENSMUSG00000013663
Olfr410	ENSMUSG00000063116
Bglap2	ENSMUSG00000074486
Gm42911	ENSMUSG00000106305
Gm42912	ENSMUSG00000105640
Pygm	ENSMUSG00000032648
Gm5335	ENSMUSG00000098035
BB557941	ENSMUSG00000084938
Eml2	ENSMUSG00000040811
Sh2d2a	ENSMUSG00000028071
Gm31026	ENSMUSG00000106577
Vmn2r63	ENSMUSG00000090751
Tssk6	ENSMUSG00000047654
Trav13n-1	ENSMUSG00000104629
Gm8109	ENSMUSG00000103155
Yjefn3	ENSMUSG00000048967
1700093J21Rik	ENSMUSG00000022915
Gm18018	ENSMUSG00000105067
Gm17227	ENSMUSG00000091558
Gm9266	ENSMUSG00000080892
Gm12108	ENSMUSG00000086386
Gm15341	ENSMUSG00000086093
Gm9294	ENSMUSG00000044609
Chtop	ENSMUSG00000001017
Pot1a	ENSMUSG00000029676
Gm38280	ENSMUSG00000104337
Rnls	ENSMUSG00000071573
Gm12162	ENSMUSG00000085476
Gm37098	ENSMUSG00000103729
Gm33707	ENSMUSG00000102298
Gm38326	ENSMUSG00000103587
Gm5681	ENSMUSG00000101511
Gm12109	ENSMUSG00000081613
Vmn1r-ps52	ENSMUSG00000093689
Gm17936	ENSMUSG00000106664
Vmn1r-ps146	ENSMUSG00000093453
Gm7237	ENSMUSG00000087112
Gm12164	ENSMUSG00000081251
F630206G17Rik	ENSMUSG00000086686
Mark2	ENSMUSG00000024969
Gm12163	ENSMUSG00000083017
Gm8975	ENSMUSG00000086875
Abcb4	ENSMUSG00000042476
Gm5092	ENSMUSG00000102080
Gm3636	ENSMUSG00000091754
Gm6811	ENSMUSG00000091550
Gm36985	ENSMUSG00000102490
Gm12657	ENSMUSG00000063314
Slc36a3	ENSMUSG00000049491
Gm8050	ENSMUSG00000091814
Alg13	ENSMUSG00000041718
Plaa	ENSMUSG00000028577
Gm3642	ENSMUSG00000096685
Gm8325	ENSMUSG00000027694
Trpm2	ENSMUSG00000009292
Olfr411	ENSMUSG00000054406
Gm37564	ENSMUSG00000104042
Gm8362	ENSMUSG00000090404
Prdm13	ENSMUSG00000040478
Vim	ENSMUSG00000026728
Gm3466	ENSMUSG00000096927
Tpt1-ps6	ENSMUSG00000084284
Gm10251	ENSMUSG00000094590
Slc36a3os	ENSMUSG00000085531
Gm28847	ENSMUSG00000100752
Gm3629	ENSMUSG00000093898
Gm28848	ENSMUSG00000100463
P2ry1	ENSMUSG00000027765
Gm3667	ENSMUSG00000090691
Gm9095	ENSMUSG00000082541
Tex101	ENSMUSG00000062773
Gm28846	ENSMUSG00000101977
Gm14533	ENSMUSG00000083060
Gm3460	ENSMUSG00000096839
Gm29471	ENSMUSG00000100661
Gm26680	ENSMUSG00000097901
Gm37035	ENSMUSG00000102564
Gm12444	ENSMUSG00000082194
Lsg1	ENSMUSG00000022538
Gm37037	ENSMUSG00000102566
Enoph1	ENSMUSG00000029326
Sufu	ENSMUSG00000025231
Gm4779	ENSMUSG00000045010
Gm29474	ENSMUSG00000100571
Rab39b	ENSMUSG00000031202
Gm29475	ENSMUSG00000100087
B430219N15Rik	ENSMUSG00000085211
Rheb	ENSMUSG00000028945
Gm9268	ENSMUSG00000091528
Gm15063	ENSMUSG00000086937
Ginm1	ENSMUSG00000040006
Gm20821	ENSMUSG00000094556
Gm6821	ENSMUSG00000078691
Pcdh18	ENSMUSG00000037892
Rab11b	ENSMUSG00000077450
Nat14	ENSMUSG00000035285
Olfr412	ENSMUSG00000058275
8030474K03Rik	ENSMUSG00000046774
Papl	ENSMUSG00000037469
Eif5a2	ENSMUSG00000050192
Gm13596	ENSMUSG00000085182
Gm5168	ENSMUSG00000079655
Pmvk	ENSMUSG00000027952
Gm26937	ENSMUSG00000098143
Cd38	ENSMUSG00000029084
Gm2214	ENSMUSG00000080922
Mkrn1-ps1	ENSMUSG00000082389
4930555B11Rik	ENSMUSG00000086396
Gm28506	ENSMUSG00000100049
Gm13220	ENSMUSG00000081202
Gm13218	ENSMUSG00000079603
Lipi	ENSMUSG00000032948
Wdr24	ENSMUSG00000025737
Gm16014	ENSMUSG00000086479
Trav14n-1	ENSMUSG00000096827
Gm16015	ENSMUSG00000087281
Gm37866	ENSMUSG00000104276
Tspan1	ENSMUSG00000028699
Gm17251	ENSMUSG00000090952
Olfr323	ENSMUSG00000043880
Cfap36	ENSMUSG00000020462
Gm12445	ENSMUSG00000081483
Hmgn1	ENSMUSG00000040681
1810062G17Rik	ENSMUSG00000027713
Gm37719	ENSMUSG00000102242
Edar	ENSMUSG00000003227
Cyp4x1	ENSMUSG00000047155
Bglap	ENSMUSG00000074483
Prkdc	ENSMUSG00000022672
Gm29394	ENSMUSG00000022362
Hcls1	ENSMUSG00000022831
Gm11240	ENSMUSG00000085034
Gm15065	ENSMUSG00000082551
Gm12447	ENSMUSG00000080816
Cyp4x1os	ENSMUSG00000086896
Foxe1	ENSMUSG00000070990
Slc31a2	ENSMUSG00000066152
Gm13526	ENSMUSG00000080812
1700025F22Rik	ENSMUSG00000024728
Gm12446	ENSMUSG00000087383
Aipl1	ENSMUSG00000040554
9130401M01Rik	ENSMUSG00000101892
Gm20109	ENSMUSG00000097714
Trim58	ENSMUSG00000037124
Gm6755	ENSMUSG00000105194
Gm19901	ENSMUSG00000102667
Gm28507	ENSMUSG00000100477
Gm21301	ENSMUSG00000100800
Ak9	ENSMUSG00000091415
Gm7658	ENSMUSG00000082935
Lipo2	ENSMUSG00000087303
Trav15n-1	ENSMUSG00000094413
Gm13867	ENSMUSG00000083530
E230001N04Rik	ENSMUSG00000066170
Gm28746	ENSMUSG00000101843
Kcnq5	ENSMUSG00000028033
Gm37696	ENSMUSG00000103473
Zhx1	ENSMUSG00000022361
Rap2b	ENSMUSG00000036894
Rexo4	ENSMUSG00000052406
Olfr322	ENSMUSG00000063549
Trem2	ENSMUSG00000023992
Lipo4	ENSMUSG00000079344
Olfr1395	ENSMUSG00000050763
Gm8980	ENSMUSG00000085924
Gm8978	ENSMUSG00000086812
Olfr1394	ENSMUSG00000048378
2700029M09Rik	ENSMUSG00000038005
Lipo1	ENSMUSG00000024766
Pmf1	ENSMUSG00000028066
Tm6sf2	ENSMUSG00000036151
Gm15959	ENSMUSG00000083036
Gm29142	ENSMUSG00000099439
Gm15945	ENSMUSG00000085523
Top1mt	ENSMUSG00000000934
Fam45a	ENSMUSG00000024993
Clint1	ENSMUSG00000006169
Cetn2	ENSMUSG00000031347
Gm14699	ENSMUSG00000083046
1700042G07Rik	ENSMUSG00000078593
Fmr1nb	ENSMUSG00000062170
Slc2a9	ENSMUSG00000005107
Gm36949	ENSMUSG00000104138
Gm38243	ENSMUSG00000103748
Gm13373	ENSMUSG00000087196
Gm13597	ENSMUSG00000075312
Fgd3	ENSMUSG00000037946
Abhd2	ENSMUSG00000039202
Gm6044	ENSMUSG00000083100
Gm8349	ENSMUSG00000098208
A930012O16Rik	ENSMUSG00000054181
Tbc1d1	ENSMUSG00000029174
Gm13535	ENSMUSG00000084292
1700016G14Rik	ENSMUSG00000085861
Gm9700	ENSMUSG00000104489
Gpd2	ENSMUSG00000026827
4933409G03Rik	ENSMUSG00000053896
Gm26984	ENSMUSG00000098204
C230012O17Rik	ENSMUSG00000046219
Gm37404	ENSMUSG00000103322
Rxfp1	ENSMUSG00000034009
Ufl1	ENSMUSG00000040359
Gm12951	ENSMUSG00000085920
Pex3	ENSMUSG00000019809
Llph-ps1	ENSMUSG00000081459
Znrf3	ENSMUSG00000041961
Clec16a	ENSMUSG00000068663
Gm11548	ENSMUSG00000085320
Arhgef26	ENSMUSG00000036885
Tpm4	ENSMUSG00000031799
Gm6517	ENSMUSG00000082420
Sh3bp2	ENSMUSG00000054520
Senp7	ENSMUSG00000052917
Ncan	ENSMUSG00000002341
Gm15948	ENSMUSG00000086964
Gm16091	ENSMUSG00000087502
Gramd4	ENSMUSG00000035900
Ppp1r26	ENSMUSG00000035829
Trav3n-2	ENSMUSG00000105070
9330121J05Rik	ENSMUSG00000103502
Limch1	ENSMUSG00000037736
Trav9n-2	ENSMUSG00000093813
4932431P20Rik	ENSMUSG00000074224
Hnrnpk	ENSMUSG00000021546
Fhl5	ENSMUSG00000028259
Fam64a	ENSMUSG00000020808
Trav4n-3	ENSMUSG00000095572
Zfp280c	ENSMUSG00000036916
Gm43721	ENSMUSG00000104947
Trmo	ENSMUSG00000028331
Gm15824	ENSMUSG00000083435
Tmem150cos	ENSMUSG00000086259
Gm15823	ENSMUSG00000081143
Nlrp4b	ENSMUSG00000034087
Nol6	ENSMUSG00000028430
Adat2	ENSMUSG00000019808
Rps19-ps1	ENSMUSG00000096681
Gm10351	ENSMUSG00000071952
Gm15722	ENSMUSG00000089680
Tmem150c	ENSMUSG00000050640
Smn1	ENSMUSG00000021645
Gm11906	ENSMUSG00000085885
Gpr63	ENSMUSG00000040372
Gm11758	ENSMUSG00000096530
Gm7732	ENSMUSG00000096857
Yipf6	ENSMUSG00000047694
Gm7736	ENSMUSG00000094582
Rgma	ENSMUSG00000070509
Gm7740	ENSMUSG00000100191
Gm7742	ENSMUSG00000095963
Vmn1r-ps147	ENSMUSG00000093788
Gm7153	ENSMUSG00000081996
Gm8545	ENSMUSG00000080829
4933407K13Rik	ENSMUSG00000087396
Vmn1r234	ENSMUSG00000057203
Pik3r3	ENSMUSG00000028698
Clic1	ENSMUSG00000007041
4930432E11Rik	ENSMUSG00000046958
A730056A06Rik	ENSMUSG00000097756
Gm12570	ENSMUSG00000082495
A330087D11Rik	ENSMUSG00000100111
Gm13611	ENSMUSG00000066068
Gm29326	ENSMUSG00000100400
Trav5n-2	ENSMUSG00000105956
Olfr319	ENSMUSG00000064044
Zfp936	ENSMUSG00000064194
Gm7879	ENSMUSG00000033036
Pon3	ENSMUSG00000029759
Sec16a	ENSMUSG00000026924
Rap1gap2	ENSMUSG00000038807
Gm10232	ENSMUSG00000068141
Gm6486	ENSMUSG00000090701
Gm11757	ENSMUSG00000096750
Gm2012	ENSMUSG00000082639
Zfp454	ENSMUSG00000048728
Gm16569	ENSMUSG00000089690
Gm20483	ENSMUSG00000092389
Gm14349	ENSMUSG00000084955
Vdac1	ENSMUSG00000020402
Olfr317	ENSMUSG00000060030
Gm5479	ENSMUSG00000044697
Trav12n-2	ENSMUSG00000096531
Gm11549	ENSMUSG00000085007
Gm3053	ENSMUSG00000091936
Vars2	ENSMUSG00000038838
Pdpk1	ENSMUSG00000024122
Ulk2	ENSMUSG00000004798
Gm14358	ENSMUSG00000082081
Mdfic	ENSMUSG00000041390
Cdh23	ENSMUSG00000012819
2210414B05Rik	ENSMUSG00000085394
Fbxo48	ENSMUSG00000044966
Gap43	ENSMUSG00000047261
Psmd10	ENSMUSG00000031429
Gm43537	ENSMUSG00000105022
Gm20614	ENSMUSG00000093649
Akr1c6	ENSMUSG00000021210
Gm11550	ENSMUSG00000083388
Fkbp15	ENSMUSG00000066151
Ms4a13	ENSMUSG00000057240
Trav9n-3	ENSMUSG00000096541
Akt2	ENSMUSG00000004056
Gm15558	ENSMUSG00000087384
Porcn	ENSMUSG00000031169
Cyp4a28-ps	ENSMUSG00000081823
Gm20615	ENSMUSG00000093381
Gm43530	ENSMUSG00000106399
Pisd-ps2	ENSMUSG00000023795
Gm2030	ENSMUSG00000083628
Gm15949	ENSMUSG00000085839
Trav5n-3	ENSMUSG00000105467
Fes	ENSMUSG00000053158
Trav12n-3	ENSMUSG00000093915
Gm21310	ENSMUSG00000095032
Gm9097	ENSMUSG00000081230
H3f3a-ps1	ENSMUSG00000082284
Gm37525	ENSMUSG00000103786
Gm28509	ENSMUSG00000099372
Olah	ENSMUSG00000026645
Gm28508	ENSMUSG00000101699
Gm20834	ENSMUSG00000095242
Gm28510	ENSMUSG00000101396
Fam206a	ENSMUSG00000038827
Btnl9	ENSMUSG00000040283
Gm14362	ENSMUSG00000093977
Gm11213	ENSMUSG00000084782
Gramd1a	ENSMUSG00000001248
Gm8715	ENSMUSG00000091483
Jmjd8	ENSMUSG00000025736
Mef2b	ENSMUSG00000079033
Gm8826	ENSMUSG00000102268
Prcc	ENSMUSG00000004895
Trpc4	ENSMUSG00000027748
Gm14356	ENSMUSG00000082489
Chdh	ENSMUSG00000015970
Gm18985	ENSMUSG00000105800
Ikbkap	ENSMUSG00000028431
Gm15772	ENSMUSG00000062353
1700018C11Rik	ENSMUSG00000058935
Gm14347	ENSMUSG00000094307
Rbm11	ENSMUSG00000032940
2610318N02Rik	ENSMUSG00000049916
Wrb	ENSMUSG00000023147
Gm32950	ENSMUSG00000103827
Gm6195	ENSMUSG00000046334
Adipoq	ENSMUSG00000022878
Gm15317	ENSMUSG00000087282
Myh3	ENSMUSG00000020908
Rhpn1	ENSMUSG00000022580
Sgk3	ENSMUSG00000025915
Gm9752	ENSMUSG00000025450
Borcs8	ENSMUSG00000002345
Gm11482	ENSMUSG00000086817
Gm26513	ENSMUSG00000097150
Senp1	ENSMUSG00000033075
Il9r	ENSMUSG00000020279
Gm11805	ENSMUSG00000083186
Kcnn3	ENSMUSG00000000794
Mapre3	ENSMUSG00000029166
Lyn	ENSMUSG00000042228
Gm11364	ENSMUSG00000086423
Gm7120	ENSMUSG00000074634
Rcbtb1	ENSMUSG00000035469
Rxrb	ENSMUSG00000039656
Cdkal1	ENSMUSG00000006191
EU599041	ENSMUSG00000074887
AI314180	ENSMUSG00000050812
Gm14813	ENSMUSG00000082549
Gm15461	ENSMUSG00000087258
Gm19409	ENSMUSG00000106229
Slc36a2	ENSMUSG00000020264
Rnf224	ENSMUSG00000089953
Nsdhl	ENSMUSG00000031349
S100a1	ENSMUSG00000044080
BC049730	ENSMUSG00000045587
Pitpnm3	ENSMUSG00000040543
4930526L06Rik	ENSMUSG00000097091
Ms4a5	ENSMUSG00000054523
G630030J09Rik	ENSMUSG00000097149
Gm10640	ENSMUSG00000100985
Gm11214	ENSMUSG00000099294
Armc12	ENSMUSG00000024223
4932412D23Rik	ENSMUSG00000075070
Mdga1	ENSMUSG00000043557
Ms4a1	ENSMUSG00000024673
Vmn1r-ps148	ENSMUSG00000093648
Slc25a44	ENSMUSG00000050144
Sfxn4	ENSMUSG00000063698
Vmn1r71	ENSMUSG00000059206
Hdgf	ENSMUSG00000004897
Rab8a	ENSMUSG00000003037
Ms4a12	ENSMUSG00000101031
Vmn1r235	ENSMUSG00000050102
Rnf208	ENSMUSG00000044628
Zscan4c	ENSMUSG00000054272
Gm7882	ENSMUSG00000093859
Cysrt1	ENSMUSG00000036731
